IsTestSet	OBJECT	SAMPLE	IsHit	spotify_popularity	Artist	Track	Album_Name	Release_Date	ISRC	All_Time_Rank	Track_Score	Spotify_Streams	Spotify_Playlist_Count	Spotify_Playlist_Reach	YouTube_Views	YouTube_Likes	TikTok_Posts	TikTok_Likes	TikTok_Views	YouTube_Playlist_Reach	Apple_Music_Playlist_Count	AirPlay_Spins	SiriusXM_Spins	Deezer_Playlist_Count	Deezer_Playlist_Reach	Amazon_Playlist_Count	Pandora_Streams	Pandora_Track_Stations	Soundcloud_Streams	Shazam_Counts	TIDAL_Popularity	Explicit_Track	region	market_size	q_popularity	q_streams	q_track_score
True	obj3023	test	0	92	P. Singh	Desert Oracle 2025	Final Chapter	07.05.2025	MV202502307	4390	103,1	9,877,615	55,500	55,555,932	3,167,268	124,898	1,563,449	2,957,157	6,221,301	5,977,283	353	229,052	17819	127	5,673,352	46	32,350,304	28,376	15,310,445	1,950,720	48	0	Latin America	small	4	3	4
True	obj3024	test	0	78	Y. Tanaka	Carbon Dreams 2025 3	Final Chapter	23.08.2025	MV202502312	3215	60,2	28,205,458	73,420	3,183,406	3,231,318	79,132	53,745	8,147,928	13,098,236	7,397,724	361	390,302	29877	10	4,534,964	168	42,812,261	8,135	29,740,999	1,588,767	24	0	Asia-Pacific	medium	3	4	2
True	obj3025	test	0	62	T. Kim	Ember Valley 2025	Prime Story	31.10.2025	MV202502324	4032	117,9	7,880,830	144,664	74,103,402	1,316,914	26,417	1,336,653	279,163	594,589	2,776,835	303	309,385	66071	194	5,795,370	79	11,458,924	12,085	893,536	2,244,048	56	1	Americas	small	2	3	4
True	obj3026	test	0	41	O. Dubois	Iron Garden 2025	Origin Arc	12.03.2025	MV202502331	2754	54,9	1,275,575	181,218	21,071,717	407,825	18,958	1,213,267	171,098	447,520	1,303,531	100	28,331	92471	290	2,288,161	20	28,823,547	84,174	3,178,195	3,233,954	36	0	Latin America	large	0	0	1
True	obj3027	test	0	55	J. Martinez	Golden Ratio	Final Chapter	10.02.2025	MV202502341	4894	81,4	14,728,900	109,156	33,410,096	11,669,923	393,131	736,373	909,122	1,747,838	12,381,154	242	223,721	86333	87	1,905,653	109	8,515,790	24,111	21,828,389	150,941	12	1	Europe	large	1	4	3
True	obj3028	test	0	81	E. Brooks	Desert Oracle 2025	Legacy Cycle	26.11.2025	MV202502362	4475	69,7	8,705,084	177,367	52,409,324	3,935,884	145,000	36,427	614,192	2,026,118	18,130,032	43	353,173	23961	191	1,545,362	199	26,719,148	20,904	12,313,728	498,727	71	0	Americas	small	3	3	2
True	obj3029	test	0	31	G. Murphy	Parallel Lines 2025	Prime Story	31.10.2025	MV202502363	916	39,5	1,509,904	81,343	5,094,748	647,549	12,947	1,977,306	71,489	197,288	13,730,361	368	184,640	78625	18	3,725,803	149	30,235,835	75,929	14,172,817	2,846,185	34	0	Europe	medium	0	0	1
True	obj3030	test	0	78	V. Popov	Electric Mirage 2025	Legacy Cycle	05.07.2025	MV202502381	4713	115,1	2,127,083	1,963	17,898,158	240,110	7,971	1,305,952	193,589	576,775	11,385,717	359	329,295	33480	148	5,521,848	96	27,506,415	64,838	2,983,748	3,783,667	42	0	Latin America	large	3	0	4
True	obj3031	test	0	57	R. Silva	Feral Harmony 2025 3	Prime Story	20.08.2025	MV202502385	2651	62	4,487,980	184,050	52,649,139	833,460	32,916	6,276	891,199	1,362,233	13,723,966	492	365,086	97107	269	1,028,239	84	26,920,082	81,541	14,537,691	3,334,258	90	0	Latin America	large	2	2	2
True	obj3032	test	0	91	P. Singh	Blue Static 2025	Standalone	06.06.2025	MV202502350	3698	116,8	3,259,649	62,736	5,049,216	1,107,517	22,892	509,107	340,238	728,608	10,025,638	316	332,736	94643	109	7,508,329	12	18,018,029	79,342	27,539,311	2,251,709	83	0	Latin America	small	4	1	4
True	obj3033	test	0	51	H. Andersson	Crystal Fault 2025	Final Chapter	17.05.2025	MV202502358	2645	69,8	9,031,622	114,262	6,475,636	3,483,030	76,812	705,351	384,026	1,381,987	4,528,645	355	61,742	26302	152	6,427,297	145	49,202,461	76,276	24,693,530	2,442,744	12	0	Asia-Pacific	large	1	3	2
True	obj3034	test	0	62	T. Kim	Burning Atlas 2025 3	Prime Story	04.04.2025	MV202502392	1928	58,6	5,553,274	164,236	55,556,662	2,595,167	75,228	615,957	427,647	1,094,237	14,531,644	5	40,404	81990	181	3,565,619	159	14,536,087	87,273	22,706,377	4,982,951	64	1	Americas	small	2	2	1
True	obj3035	test	0	33	B. Carter	Stone Butterfly 2025	Universe Zero	22.07.2025	MV202502393	3299	103,7	2,218,386	148,897	33,470,722	1,485,137	36,680	1,678,000	596,323	1,496,793	2,853,826	198	334,059	434	108	6,006,539	173	14,091,946	51,740	3,226,475	1,082,442	26	0	Asia-Pacific	large	0	1	4
True	obj3036	test	0	45	G. Murphy	Obsidian Heart 2025	Final Chapter	25.01.2025	MV202502394	610	113,3	3,377,923	198,782	37,499,027	1,703,306	51,177	1,421,479	965,047	3,415,901	7,259	375	320,971	14696	264	5,654,229	17	43,890,734	5,094	24,752,021	849,416	75	0	Europe	medium	1	1	4
True	obj3037	test	0	84	H. Andersson	Stone Butterfly 2025 3	Open Sky	15.01.2025	MV202502425	3941	50	28,901,060	196,130	14,818,262	11,604,410	444,307	1,244,021	3,608,992	12,893,842	9,496,941	52	240,701	95353	47	5,389,528	65	47,608,666	64,336	16,030,959	4,336,745	6	0	Asia-Pacific	large	4	4	1
True	obj3038	test	0	39	H. Andersson	White Noise 2025	Origin Arc	25.12.2025	MV202502445	3397	45,2	912,667	2,349	53,144,346	308,076	9,169	1,294,206	184,881	366,650	14,672,662	39	451,587	73025	174	1,118,652	150	23,017,245	22,574	21,198,623	4,180,955	82	0	Asia-Pacific	large	0	0	1
True	obj3039	test	0	61	J. Martinez	Ember Valley	Origin Arc	12.08.2025	MV202502446	3605	22,8	11,204,936	186,889	29,458,196	3,252,207	146,688	702,903	1,013,061	2,970,701	1,646,793	256	153,567	59634	102	117,989	28	36,530,019	32,926	22,208,453	3,694,036	66	0	Europe	large	2	3	0
True	obj3040	test	0	48	S. Patel	Iron Garden 2025	Final Chapter	29.04.2025	MV202502460	1553	64,1	8,087,852	86,429	15,856,788	5,239,606	76,633	726,342	1,171,785	4,412,361	12,953,010	400	313,534	90004	271	6,833,046	146	22,922,737	6,025	16,393,810	1,712,029	34	0	Europe	large	1	3	2
True	obj3041	test	0	38	O. Dubois	Northern Code 2025	Chronicles Saga	29.10.2025	MV202502463	2758	26,8	2,329,846	113,929	14,893,343	689,944	12,787	1,953,847	26,931	76,998	12,543,896	117	52,801	59752	290	6,858,556	192	17,854,360	9,330	21,862,763	1,675,745	65	0	Latin America	large	0	1	0
True	obj3042	test	0	45	Y. Tanaka	Obsidian Heart	Final Chapter	08.05.2025	MV202502465	3094	98,1	1,890,783	121,443	51,098,333	1,079,589	15,676	312,783	478,262	680,120	15,258,717	221	365,691	63739	218	5,046,879	163	13,529,954	85,717	62,443	2,469,362	57	1	Asia-Pacific	medium	1	0	3
True	obj3043	test	0	67	O. Dubois	Midnight Cartel 2025	Standalone	03.06.2025	MV202502477	1319	58,1	3,945,071	857	21,430,994	1,632,723	18,025	1,443,123	263,083	730,728	1,275,040	323	362,807	82554	221	8,879,812	79	28,129,929	31,781	29,881,199	3,045,767	70	1	Latin America	large	2	1	1
True	obj3044	test	0	49	L. Nakamura	Ember Valley 2025	Universe Zero	17.03.2025	MV202502413	4299	109,8	2,250,896	183,818	584,434	602,270	25,049	663,811	217,098	491,935	18,736,192	330	105,582	17083	172	4,099,112	21	12,499,684	74,269	23,981,763	713,879	53	0	Americas	small	1	1	4
True	obj3045	test	0	77	M. Chen	City of Glass	Final Chapter	16.05.2025	MV202502415	1349	72,6	4,086,502	125,880	68,973,285	432,550	17,200	126,100	852,084	1,367,962	2,126,212	68	269,709	88776	92	7,975,091	153	11,820,874	46,085	9,343,131	4,316,575	28	0	Asia-Pacific	large	3	1	2
True	obj3046	test	0	63	Q. Jensen	Obsidian Heart 3	New Dawn	24.01.2025	MV202502416	4604	74,9	8,670,636	155,958	17,229,342	4,091,821	154,941	363,352	631,913	2,218,581	6,087,992	39	375,126	2273	181	1,323,837	24	37,816,155	40,350	143,133	3,105,835	59	1	Americas	medium	2	3	2
True	obj3047	test	0	87	K. Olsen	Stone Butterfly 2025	Prime Story	25.02.2025	MV202502417	2418	93,1	3,151,016	2,718	4,994,099	1,818,674	34,989	1,543,398	292,908	1,100,823	18,636,204	50	301,573	85610	230	6,614,049	90	15,734,846	25,734	20,864,862	840,064	31	0	Americas	large	4	1	3
True	obj3048	test	0	89	J. Martinez	Midnight Cartel 2025	Final Chapter	26.02.2025	MV202502420	2024	115	2,285,435	119,584	44,186,298	1,479,603	45,268	1,184,042	184,743	442,090	10,611,636	241	483,214	27583	153	8,692,646	136	45,115,589	99,608	24,367,845	914,364	89	1	Europe	large	4	1	4
True	obj3049	test	0	85	N. Fischer	Midnight Cartel 2025 4	Standalone	15.05.2025	MV202502435	2626	49,2	19,774,817	44,389	2,687,738	10,585,042	121,332	648,233	329,677	437,318	8,973,629	146	396,272	43623	26	1,091,210	43	28,222,990	6,747	28,702,102	4,850,558	97	0	Europe	small	4	4	1
True	obj3050	test	0	50	Y. Tanaka	Parallel Lines 4	Chronicles Saga	19.03.2025	MV202502436	4423	64,7	10,818,410	140,706	43,066,676	4,509,674	81,377	478,638	2,582,959	4,626,527	8,468,625	172	328,128	92234	239	7,710,459	13	17,790,637	13,099	4,166,185	3,489,568	15	1	Asia-Pacific	medium	1	3	2
True	obj3051	test	0	56	P. Singh	Nova Protocol 2025	Standalone	30.11.2025	MV202502450	2298	118,5	7,065,087	100,199	67,313,833	3,873,893	102,835	715,956	1,344,339	2,262,661	18,516,430	351	267,146	98982	108	517,170	109	9,864,189	44,386	24,408,925	684,062	82	0	Latin America	small	2	3	4
True	obj3052	test	0	68	H. Andersson	Nova Protocol	New Dawn	15.09.2025	MV202502455	4449	23,5	4,607,622	139,634	11,964,113	3,069,201	76,174	1,276,809	1,196,415	3,131,824	6,373,803	196	444,018	93637	127	3,433,644	156	14,819,145	51,013	8,798,718	864,967	3	0	Asia-Pacific	large	2	2	0
True	obj3053	test	0	57	T. Kim	Quantum Rain	Origin Arc	17.11.2025	MV202502485	4452	75,2	2,538,640	147,115	9,029,222	193,910	5,901	864,352	399,756	1,155,462	13,221,733	315	7,199	67863	75	7,030,692	74	15,362,077	13,890	12,758,029	1,070,263	75	0	Americas	small	2	1	2
True	obj3054	test	0	58	F. Nguyen	Golden Ratio	Standalone	13.02.2025	MV202502503	371	110,6	16,500,617	172,231	37,200,449	3,210,761	77,882	638,385	1,736,670	6,269,341	15,868,737	351	383,179	73275	54	8,679,512	182	47,031,734	1,484	14,076,637	3,854,794	6	0	Asia-Pacific	large	2	4	4
True	obj3055	test	0	73	F. Nguyen	Golden Ratio 2025 2	Standalone	17.11.2025	MV202502505	1944	48,3	5,698,802	41,583	47,522,482	688,719	23,066	647,238	1,367,645	5,170,469	16,866,411	36	435,021	71847	53	9,717,789	164	24,716,904	64,228	26,387,065	1,549,913	14	0	Asia-Pacific	large	3	2	1
True	obj3056	test	0	77	E. Brooks	Winter Echo 2025	Dark Matter	09.10.2025	MV202502525	3939	47,3	3,180,169	137,462	8,943,557	546,998	14,622	290,139	411,590	1,248,377	14,864,358	242	497,419	99237	94	726,961	92	40,540,445	49,078	29,356,602	4,741,431	13	1	Americas	small	3	1	1
True	obj3057	test	0	30	C. Wright	Shadow Circuit	Prime Story	26.09.2025	MV202502497	1019	36,3	304,264	15,510	57,184,815	184,208	2,269	1,442,516	17,975	39,029	14,335,976	368	372,595	28122	51	9,501,032	49	13,797,064	24,590	9,182,774	2,069,251	91	0	Europe	small	0	0	0
True	obj3058	test	0	39	S. Patel	Silent Protocol	Open Sky	17.10.2025	MV202502499	1234	35,4	3,232,329	197,732	56,415,626	1,903,936	50,835	925,732	479,000	1,816,908	9,479,678	276	107,466	47114	147	2,136,584	194	39,135,154	79,719	18,989,674	2,411,975	66	1	Europe	large	0	1	0
True	obj3059	test	0	38	T. Kim	Feral Harmony 4	Standalone	17.02.2025	MV202502532	3746	78,1	23,580,744	120,015	72,524,803	17,980,876	597,418	1,283,929	263,937	579,076	19,811,311	260	258,521	52278	38	3,729,680	169	35,090,409	88,844	23,026,756	286,459	65	0	Americas	small	0	4	2
True	obj3060	test	0	53	L. Nakamura	Solar Drift 2025	Open Sky	27.03.2025	MV202502536	3159	112,6	5,614,002	110,283	55,245,009	1,473,207	59,248	1,937,819	577,683	1,128,619	4,739,456	394	43,698	5219	211	8,649,171	125	2,315,291	97,186	6,367,958	4,681,442	8	0	Americas	small	1	2	4
True	obj3061	test	0	70	C. Wright	Solar Drift 2025 3	Legacy Cycle	12.09.2025	MV202502548	2036	32,9	2,045,684	34,166	20,671,895	1,325,385	25,257	1,079,772	69,136	210,192	5,458,636	475	165,024	8654	174	7,572,754	137	30,083,024	82,940	17,603,240	660,515	5	0	Europe	small	3	0	0
True	obj3062	test	0	55	Z. Ali	Paper Kingdom	Prime Story	08.08.2025	MV202502571	2918	107,1	5,188,546	132,423	56,127,986	3,147,838	99,913	887,676	1,224,646	3,636,980	7,232,349	274	334,557	9874	119	2,776,475	103	23,798,835	69,608	816,996	3,699,851	77	0	Latin America	small	1	2	4
True	obj3063	test	0	93	M. Chen	Jade Frequency 2025	Origin Arc	07.10.2025	MV202502586	3469	68,9	533,966	21,031	44,929,188	358,379	11,882	852,396	51,530	98,399	17,717,858	416	11,602	70578	220	8,211,714	105	8,907,694	47,003	17,717,848	4,020,220	65	1	Asia-Pacific	large	4	0	2
True	obj3064	test	0	92	E. Brooks	Feral Harmony 2025	New Dawn	21.01.2025	MV202502605	1462	26,1	37,129,154	96,169	69,281,499	6,692,113	199,773	230,587	715,913	1,036,190	1,963,743	126	195,078	52877	248	7,430,141	107	47,683,969	11,170	23,550,209	841,079	13	0	Americas	small	4	4	0
True	obj3065	test	0	70	C. Wright	Paper Kingdom	Origin Arc	17.01.2025	MV202502610	3858	97,7	1,273,624	3,738	59,775,740	464,675	11,568	406,128	135,307	235,878	4,879,689	199	30,056	75712	145	3,182,927	149	36,251,833	33,544	23,569,661	4,668,904	27	0	Europe	small	3	0	3
True	obj3066	test	0	67	N. Fischer	Nova Protocol 2025	Chronicles Saga	23.02.2025	MV202502546	1858	102,2	28,082,811	131,860	78,389,583	17,028,225	585,785	181,968	2,601,566	9,312,968	8,345,522	324	244,768	26639	1	2,442,849	50	22,513,478	63,712	25,186,305	1,131,975	94	0	Europe	small	2	4	4
True	obj3067	test	0	56	M. Chen	Burning Atlas 2025	Dark Matter	28.11.2025	MV202502559	278	50,9	3,459,067	159,267	60,033,314	2,557,389	121,722	38,571	416,472	1,022,652	15,421,223	440	119,560	13793	125	3,318,150	14	6,732,167	32,418	16,828,936	2,346,221	57	0	Asia-Pacific	large	2	1	1
True	obj3068	test	0	63	E. Brooks	Neon Horizon	Universe Zero	05.11.2025	MV202502598	2523	54	606,954	91,198	10,390,698	113,965	3,500	1,323,952	122,388	342,300	11,752,407	343	87,002	1560	267	6,456,430	8	43,547,264	75,867	15,366,913	3,970,058	94	0	Americas	small	2	0	1
True	obj3069	test	0	35	N. Fischer	Midnight Cartel 2025	Chronicles Saga	09.03.2025	MV202502601	189	67,1	4,108,049	2,888	32,362,162	825,138	21,893	1,934,772	954,580	3,046,841	2,603,769	271	431,841	475	279	9,447,004	41	23,835,997	49,241	18,795,519	1,320,471	96	0	Europe	small	0	1	2
True	obj3070	test	0	92	B. Carter	Red Meridian 2025	Standalone	09.09.2025	MV202502634	1112	68,2	4,677,500	54,718	7,614,156	3,244,443	48,957	616,545	1,305,097	3,634,114	439,143	183	330,743	76718	26	4,256,717	189	4,036,409	26,706	17,599,225	4,593,904	69	1	Asia-Pacific	large	4	2	2
True	obj3071	test	0	69	M. Chen	Iron Garden 2025 2	Origin Arc	06.02.2025	MV202502636	3622	59,8	6,426,525	189,634	36,865,699	4,983,669	160,031	533,929	1,886,967	6,612,235	12,866,041	295	32,230	77625	80	5,568,862	104	28,353,908	5,161	22,165,303	1,179,487	42	0	Asia-Pacific	large	3	2	2
True	obj3072	test	0	58	H. Andersson	Silver Transit 2025	New Dawn	24.02.2025	MV202502637	1129	26,5	17,511,667	27,182	6,937,235	8,016,584	325,092	1,806,404	3,760,387	11,599,574	2,060,298	447	178,981	40903	119	1,875,657	5	40,873,558	86,429	23,133,220	3,096,993	73	0	Asia-Pacific	large	2	4	0
True	obj3073	test	0	39	Y. Tanaka	Hollow Crown 2025 4	Dark Matter	22.12.2025	MV202502652	3430	105,4	1,877,784	174,518	65,185,679	594,664	11,916	486,613	503,852	1,738,584	14,731,106	145	385,597	81762	206	7,263,846	25	5,240,827	883	28,266,162	373,258	38	0	Asia-Pacific	medium	0	0	4
True	obj3074	test	0	36	E. Brooks	Desert Oracle	New Dawn	13.05.2025	MV202502638	4608	59,4	893,672	152,346	52,081,834	150,140	1,968	1,066,162	182,769	458,213	9,734,559	7	403,605	27323	84	4,302,959	187	49,628,703	69,295	6,711,851	2,018,516	73	1	Americas	small	0	0	2
True	obj3075	test	0	73	L. Nakamura	Nova Protocol 2025	Standalone	09.05.2025	MV202502640	2445	37,6	28,761,696	195,323	12,391,645	14,952,811	153,118	686,050	6,596,523	20,640,600	5,319,411	43	124,698	53241	224	5,422,940	14	27,784,040	23,217	14,181,720	2,859,089	46	0	Americas	small	3	4	0
True	obj3076	test	0	88	B. Carter	Northern Code 2025	Universe Zero	03.03.2025	MV202502660	2058	99,2	4,213,080	42,514	48,418,442	1,481,109	71,704	1,884,235	145,453	434,088	3,054,879	345	153,366	923	87	2,059,575	109	49,499,561	16,214	8,965,086	3,622,265	60	0	Asia-Pacific	large	4	2	3
True	obj3077	test	0	52	I. Hassan	Echo Chamber 2025	Origin Arc	22.08.2025	MV202502663	3744	113,5	20,224,480	105,826	51,334,053	5,354,648	160,350	958,598	1,621,105	2,299,438	16,216,587	404	112,717	88483	80	4,592,882	110	11,749,901	8,247	22,705,645	2,870,074	88	0	Americas	large	1	4	4
True	obj3078	test	0	55	I. Hassan	Ember Valley 2025	Universe Zero	13.10.2025	MV202502676	548	74,7	1,713,293	737	35,976,049	1,108,066	15,833	1,264,859	491,745	1,496,090	3,077,243	57	174,591	82308	96	5,475,626	110	7,840,452	91,631	6,848,262	2,365,143	10	0	Americas	large	1	0	2
True	obj3079	test	0	79	W. Stone	Neon Horizon	Universe Zero	06.10.2025	MV202502694	175	63,9	4,289,994	120,152	11,299,113	3,400,705	93,942	201,619	63,375	174,800	6,755,817	471	441,689	14964	257	537,066	70	32,767,602	78,556	20,863,509	806,758	40	0	Americas	small	3	2	2
True	obj3080	test	0	86	P. Singh	Iron Garden 4	Origin Arc	29.08.2025	MV202502697	4213	88,9	8,460,750	39,144	60,634,879	4,732,639	217,274	48,640	1,986,635	3,219,192	1,699,870	256	250,786	66522	123	5,911,613	7	28,538,174	37,579	22,314,709	1,663,809	72	0	Latin America	small	4	3	3
True	obj3081	test	0	48	C. Wright	Red Meridian 2025	Dark Matter	24.12.2025	MV202502711	4043	49,1	5,585,048	154,257	9,205,868	3,334,419	157,705	156,537	1,167,449	2,811,509	7,890,554	473	425,103	8866	196	5,744,474	111	5,023,306	96,702	19,056,227	2,670,712	75	0	Europe	small	1	2	1
True	obj3082	test	0	77	C. Wright	Binary Sunset 2025	Final Chapter	10.12.2025	MV202502728	4631	101,2	2,688,820	20,616	38,593,632	1,989,422	89,088	786,314	569,476	2,226,426	66,877	402	494,397	31404	209	5,607,230	163	29,461,217	45,832	17,633,640	2,672,102	81	0	Europe	small	3	1	4
True	obj3083	test	0	39	Y. Tanaka	Jade Frequency 2025	Standalone	06.06.2025	MV202502729	4152	84,8	4,013,823	100,763	60,170,510	2,156,505	69,031	652,484	693,027	932,825	7,588,022	146	407,787	21524	216	3,546,524	76	8,179,566	95,621	23,126,138	3,393,091	4	0	Asia-Pacific	medium	0	1	3
True	obj3084	test	0	49	M. Chen	Thunder Archive 2025	Universe Zero	21.01.2025	MV202502731	3247	118,4	1,894,261	185,387	5,059,600	555,452	15,608	279,119	491,083	623,826	5,030,967	337	426,991	74989	231	3,506,250	75	21,621,302	59,283	11,666,664	2,788,799	73	0	Asia-Pacific	large	1	0	4
True	obj3085	test	0	71	S. Patel	Solar Drift 2025	Chronicles Saga	27.01.2025	MV202502746	1071	78,7	5,243,297	102,556	60,210,759	3,990,490	164,265	1,627,584	1,174,166	3,038,217	17,130,050	130	351,752	39311	149	6,310,192	139	38,771,445	64,886	4,913,417	1,987,903	83	0	Europe	large	3	2	3
True	obj3086	test	0	40	D. Rossi	Red Meridian	Final Chapter	31.05.2025	MV202502767	2114	75,8	1,065,200	140,873	63,935,218	154,320	6,785	102,238	79,164	124,519	13,549,279	12	173,997	84537	271	7,461,527	89	32,635,677	7,531	2,957,025	128,066	7	0	Latin America	medium	0	0	2
True	obj3087	test	0	81	O. Dubois	Obsidian Heart	Standalone	11.01.2025	MV202502685	1701	114,6	12,201,389	99,168	49,878,708	9,295,838	307,246	1,067,137	2,008,374	7,827,020	12,205,266	197	179,425	53997	93	2,883,556	12	13,702,708	83,380	18,358,685	4,388,497	43	0	Latin America	large	3	3	4
True	obj3088	test	0	80	Z. Ali	Hyperion Rise 3	Origin Arc	09.11.2025	MV202502688	1226	49,7	58,888,959	156,179	10,142,439	39,567,465	460,119	1,171,171	11,255,420	38,523,057	11,352,765	276	493,655	15541	193	9,163,698	28	49,256,336	92,917	24,605,222	2,212,746	75	1	Latin America	small	3	4	1
True	obj3089	test	0	58	W. Stone	Desert Oracle	New Dawn	12.12.2025	MV202502719	1275	51	8,379,550	148,502	56,980,543	1,646,566	39,742	509,520	805,980	3,092,642	7,600,992	221	136,620	39243	223	3,784,938	155	5,149,900	6,370	21,043,492	236,990	22	0	Americas	small	2	3	1
True	obj3090	test	0	49	B. Carter	Northern Code 2025	Prime Story	16.12.2025	MV202502721	1101	109,3	9,989,914	185,034	38,617,162	4,366,042	52,955	1,486,797	2,764,644	5,941,129	2,018,427	51	369,698	22169	158	2,559,035	44	46,339,283	70,892	12,261,656	368,467	82	1	Asia-Pacific	large	1	3	4
True	obj3091	test	0	73	B. Carter	Ember Valley	Universe Zero	27.08.2025	MV202502722	4867	81,2	82,666,476	90,788	28,118,618	44,991,216	1,843,693	1,231,442	8,502,529	23,178,391	16,838,418	3	463,668	7698	22	1,025,675	66	1,450,050	17,107	10,066,430	2,794,783	58	0	Asia-Pacific	large	3	4	3
True	obj3092	test	0	57	V. Popov	Digital Saints 2025	Dark Matter	16.08.2025	MV202502741	4382	61,1	6,660,395	122,064	68,663,296	4,201,841	205,592	393,227	613,714	959,745	9,334,004	168	135,541	1627	98	3,585,838	7	40,147,168	63,359	22,607,026	4,628,119	27	1	Latin America	large	2	2	2
True	obj3093	test	0	73	H. Andersson	Hollow Crown	Universe Zero	15.07.2025	MV202502744	3169	99,8	14,722,716	56,973	39,877,995	11,228,127	221,140	1,090,040	836,709	1,526,433	1,750,302	200	113,756	33519	109	7,690,799	156	606,599	89,765	18,958,178	2,501,044	36	1	Asia-Pacific	large	3	4	4
True	obj3094	test	0	87	S. Patel	Kinetic Prayer 2025	Universe Zero	25.02.2025	MV202502745	2749	80	2,237,779	191,371	41,117,947	247,293	4,780	552,237	484,415	1,493,371	13,196,233	115	124,269	37049	63	3,643,526	136	16,195,984	75,924	4,439,285	2,770,137	67	1	Europe	large	4	1	3
True	obj3095	test	0	36	G. Murphy	Shadow Circuit 2025	Chronicles Saga	26.03.2025	MV202502775	3624	43,8	1,702,633	41,349	71,445,735	1,182,131	50,591	1,492,123	478,577	1,012,440	11,148,052	31	458,112	72340	16	7,752,432	125	25,638,289	34,798	6,664,301	2,098,762	2	0	Europe	medium	0	0	1
True	obj3096	test	0	74	K. Olsen	Blue Static 2025 2	Legacy Cycle	20.09.2025	MV202502797	4433	111,8	1,920,890	45,706	75,570,208	851,145	32,618	562,952	19,759	39,803	12,140,765	369	44,157	42198	33	2,269,816	74	26,981,779	19,800	18,385,549	1,140,099	78	0	Americas	large	3	0	4
True	obj3097	test	0	64	V. Popov	Final Orbit 2025	Standalone	26.04.2025	MV202502815	226	21,9	8,806,868	92,585	36,077,386	5,889,279	88,667	50,046	153,620	497,662	10,299,414	411	57,348	81685	253	4,770,325	2	5,715,255	89,090	24,079,934	4,263,914	51	1	Latin America	large	2	3	0
True	obj3098	test	0	76	F. Nguyen	Paper Kingdom 2025	Origin Arc	12.09.2025	MV202502817	2356	52,4	2,295,525	7,412	26,215,631	1,137,147	37,864	1,830,350	513,642	1,170,920	18,746,863	2	73,743	54225	110	1,407,954	152	42,865,870	51,114	1,205,060	4,443,517	81	0	Asia-Pacific	large	3	1	1
True	obj3099	test	0	72	E. Brooks	Golden Ratio 2025	Final Chapter	18.12.2025	MV202502789	4401	72,6	3,544,240	61,827	58,163,567	1,786,761	37,202	1,294,016	547,440	1,907,297	8,352,148	104	136,762	5876	129	2,481,023	177	11,488,266	20,871	23,118,582	969,339	7	0	Americas	small	3	1	2
True	obj3100	test	0	58	Y. Tanaka	Glass Reactor 2025	Universe Zero	18.04.2025	MV202502801	2017	99	63,090,691	24,231	62,957,669	13,102,524	317,404	489,438	2,564,939	8,499,640	178,524	10	454,969	42462	123	3,540,565	163	46,465,183	80,791	2,033,942	1,376,729	33	0	Asia-Pacific	medium	2	4	3
